,moves,year_id,month,day,road_type_id,road_desc,source_type_id,source_type_name,fuel_type_id,fuel_type_desc,pollutant_id,pollutant_short_name,avg_speed_bin_id,avg_bin_speed,avg_speed_bin_desc,rate_per_distance,per_diff
6454,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.018475738999,-83.96
6455,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.002962598499,-83.96
6456,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.019921596832,-84.94
6457,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.0029997099839999997,-84.94
6458,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.02328143122,-86.72
6459,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.003090893631,-86.72
6460,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.03157976314,-89.48
6461,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.003320682822,-89.48
6462,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,16,75.0,72.5mph <= speed,0.04372624898,-91.64
6463,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,16,75.0,72.5mph <= speed,0.003654516175,-91.64
6464,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,1,2.5,speed < 2.5mph,0.00656834679,467.63
6465,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,1,2.5,speed < 2.5mph,0.0372840989,467.63
6466,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.00488749281,393.62
6467,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.024125753399999998,393.62
6468,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.00404708082,333.56
6469,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.0175466306,333.56
6470,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.00376692681,307.59
6471,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.0153534896,307.59
6472,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,5,20.0,17.5mph <= speed <22.5mph,0.00349640703,300.69
6473,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,5,20.0,17.5mph <= speed <22.5mph,0.014009904,300.69
6474,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,6,25.0,22.5mph <= speed < 27.5mph,0.00307144903,313.69
6475,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,6,25.0,22.5mph <= speed < 27.5mph,0.0127063776,313.69
6476,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,7,30.0,27.5mph <= speed < 32.5mph,0.0029853317700000003,276.15
6477,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,7,30.0,27.5mph <= speed < 32.5mph,0.011229294700000001,276.15
6478,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,8,35.0,32.5mph <= speed < 37.5mph,0.0028819790199999997,245.2
6479,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,8,35.0,32.5mph <= speed < 37.5mph,0.009948542099999999,245.2
6480,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,9,40.0,37.5mph <= speed < 42.5mph,0.00279191593,220.46
6481,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,9,40.0,37.5mph <= speed < 42.5mph,0.008946841799999999,220.46
6482,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,10,45.0,42.5mph <= speed < 47.5mph,0.00272187241,200.08
6483,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,10,45.0,42.5mph <= speed < 47.5mph,0.0081677404,200.08
6484,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,11,50.0,47.5mph <= speed < 52.5mph,0.0026906662999999996,181.96
6485,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,11,50.0,47.5mph <= speed < 52.5mph,0.0075866216,181.96
6486,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,12,55.0,52.5mph <= speed < 57.5mph,0.002764215,163.34
6487,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,12,55.0,52.5mph <= speed < 57.5mph,0.0072793675,163.34
6488,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,13,60.0,57.5mph <= speed < 62.5mph,0.00282551558,148.57
6489,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,13,60.0,57.5mph <= speed < 62.5mph,0.0070233292,148.57
6490,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,14,65.0,62.5mph <= speed < 67.5mph,0.0030962256400000002,125.59
6491,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,14,65.0,62.5mph <= speed < 67.5mph,0.0069847822,125.59
6492,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,15,70.0,67.5mph <= speed < 72.5mph,0.00388327876,90.65
6493,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,15,70.0,67.5mph <= speed < 72.5mph,0.0074034708999999995,90.65
6494,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,16,75.0,72.5mph <= speed,0.0050956403999999995,61.78
6495,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,16,75.0,72.5mph <= speed,0.008243592499999999,61.78
6496,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,0.0093749241,-46.76
6497,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,0.0049913035,-46.76
6498,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0054634911000000005,-46.76
6499,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0029088258999999997,-46.76
6500,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0035077896,-46.76
6501,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0018675821,-46.76
6502,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.0028558858,-46.76
6503,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.0015204975000000002,-46.76
6504,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.002458895,-46.76
6505,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.00130914,-46.76
6506,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.0020776997,-46.76
6507,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.00110618929,-46.76
6508,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.0018932962000000001,-46.76
6509,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.00100801009,-46.76
6510,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.0018130493,-46.76
6511,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.00096528801,-46.76
6512,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0017633548999999998,-46.76
6513,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.000938826,-46.76
6514,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.0017246981,-46.76
6515,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.00091824566,-46.76
6516,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0016963229,-46.76
6517,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.00090314079,-46.76
6518,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0016833096,-46.76
6519,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.00089620978,-46.76
6520,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0016724635,-46.76
6521,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.00089043494,-46.76
6522,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0017088825999999999,-46.76
6523,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.00090982483,-46.76
6524,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0018557482,-46.76
6525,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.00098801943,-46.76
6526,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.002187985,-46.76
6527,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.00116490529,-46.76
6528,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.0086249016,-46.76
6529,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.0045919843,-46.76
6530,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.005026402100000001,-46.76
6531,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0026761090000000003,-46.76
6532,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0032271523,-46.76
6533,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0017181663,-46.76
6534,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.0026274024,-46.76
6535,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.001398862,-46.76
6536,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.0022621738,-46.76
6537,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.00120440879,-46.76
6538,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.0019114805,-46.76
6539,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.00101768692,-46.76
6540,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.0017418239999999999,-46.76
6541,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.00092736806,-46.76
6542,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.0016680081000000002,-46.76
6543,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.00088806211,-46.76
6544,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0016222851999999999,-46.76
6545,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0008637179,-46.76
6546,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.001586713,-46.76
6547,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.0008447836300000001,-46.76
6548,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0015606158,-46.76
6549,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.00083088734,-46.76
6550,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0015486407999999998,-46.76
6551,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.00082451074,-46.76
6552,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0015386616,-46.76
6553,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0008191975600000001,-46.76
6554,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0015721675000000001,-46.76
6555,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.00083703615,-46.76
6556,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0017072799,-46.76
6557,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.00090897509,-46.76
6558,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.0020129456999999997,-46.76
6559,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.00107170564,-46.76
6560,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,1,2.5,speed < 2.5mph,2.4992,458.91
6561,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,1,2.5,speed < 2.5mph,13.9682187,458.91
6562,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,2,5.0,2.5mph <= speed < 7.5mph,1.38306,553.31
6563,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,2,5.0,2.5mph <= speed < 7.5mph,9.035663399999999,553.31
6564,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,3,10.0,7.5mph <= speed < 12.5mph,0.775973,694.34
6565,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,3,10.0,7.5mph <= speed < 12.5mph,6.1638934,694.34
6566,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,4,15.0,12.5mph <= speed < 17.5mph,0.591211,742.59
6567,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,4,15.0,12.5mph <= speed < 17.5mph,4.981512100000001,742.59
6568,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,5,20.0,17.5mph <= speed <22.5mph,0.510166,657.98
6569,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,5,20.0,17.5mph <= speed <22.5mph,3.8669314,657.98
6570,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,6,25.0,22.5mph <= speed < 27.5mph,0.45518,634.07
6571,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,6,25.0,22.5mph <= speed < 27.5mph,3.3413215,634.07
6572,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,7,30.0,27.5mph <= speed < 32.5mph,0.408498,607.48
6573,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,7,30.0,27.5mph <= speed < 32.5mph,2.890031,607.48
6574,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,8,35.0,32.5mph <= speed < 37.5mph,0.372233,497.26
6575,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,8,35.0,32.5mph <= speed < 37.5mph,2.22319502,497.26
6576,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,9,40.0,37.5mph <= speed < 42.5mph,0.346031,452.79
6577,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,9,40.0,37.5mph <= speed < 42.5mph,1.91283925,452.79
6578,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,10,45.0,42.5mph <= speed < 47.5mph,0.325652,413.26
6579,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,10,45.0,42.5mph <= speed < 47.5mph,1.6714491999999999,413.26
6580,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,11,50.0,47.5mph <= speed < 52.5mph,0.309542,356.49
6581,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,11,50.0,47.5mph <= speed < 52.5mph,1.41302367,356.49
6582,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,12,55.0,52.5mph <= speed < 57.5mph,0.296024,298.67
6583,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,12,55.0,52.5mph <= speed < 57.5mph,1.18017149,298.67
6584,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,13,60.0,57.5mph <= speed < 62.5mph,0.281335,290.8
6585,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,13,60.0,57.5mph <= speed < 62.5mph,1.09945366,290.8
6586,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,14,65.0,62.5mph <= speed < 67.5mph,0.260863,319.87
6587,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,14,65.0,62.5mph <= speed < 67.5mph,1.09528519,319.87
6588,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,15,70.0,67.5mph <= speed < 72.5mph,0.243316,348.68
6589,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,15,70.0,67.5mph <= speed < 72.5mph,1.09170936,348.68
6590,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,16,75.0,72.5mph <= speed,0.227598,383.18
6591,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,16,75.0,72.5mph <= speed,1.09970477,383.18
6592,MOVES 2014b,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,3,NOx,1,2.5,speed < 2.5mph,7.58429,301.21
6593,MOVES 3,2050,July,Weekday,3,Rural Unrestricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,3,NOx,1,2.5,speed < 2.5mph,30.428677,301.21
